,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
1449,204713,J. Campbell,26,https://cdn.sofifa.org/players/4/19/204713.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,76,77,Frosinone,https://cdn.sofifa.org/teams/2/light/111657.png,€9M,€19K,1986,Left,2,2,4,High/ Medium,Normal,Yes,LF,29,"Aug 16, 2018",,2021,5'10,159lbs,72+2,72+2,72+2,75+2,74+2,74+2,74+2,75+2,74+2,74+2,74+2,74+2,69+2,69+2,69+2,74+2,61+2,59+2,59+2,59+2,61+2,58+2,52+2,52+2,52+2,58+2,75,70,52,73,64,78,72,69,70,77,85,83,84,70,76,82,78,66,73,74,70,45,73,72,75,74,32,40,42,8,15,14,15,14,€16.9M
1450,235945,Marc Roca,21,https://cdn.sofifa.org/players/4/19/235945.png,Spain,https://cdn.sofifa.org/flags/45.png,76,87,RCD Espanyol,https://cdn.sofifa.org/teams/2/light/452.png,€11.5M,€17K,1875,Left,1,3,3,Medium/ High,Lean,Yes,CDM,21,"Jul 1, 2015",,2022,6'0,163lbs,60+2,60+2,60+2,68+2,66+2,66+2,66+2,68+2,70+2,70+2,70+2,69+2,73+2,73+2,73+2,69+2,72+2,75+2,75+2,75+2,72+2,71+2,70+2,70+2,70+2,71+2,66,59,42,80,44,71,66,52,75,76,60,60,67,72,64,43,59,77,66,65,69,75,60,73,55,70,77,76,74,12,11,11,10,8,€26.5M
1451,221354,M. Veljković,22,https://cdn.sofifa.org/players/4/19/221354.png,Serbia,https://cdn.sofifa.org/flags/51.png,76,83,SV Werder Bremen,https://cdn.sofifa.org/teams/2/light/38.png,€9.5M,€21K,1649,Right,1,3,2,Medium/ Medium,Normal,No,RCB,13,"Feb 1, 2016",,2022,6'0,170lbs,51+2,51+2,51+2,51+2,52+2,52+2,52+2,51+2,55+2,55+2,55+2,55+2,62+2,62+2,62+2,55+2,66+2,72+2,72+2,72+2,66+2,68+2,74+2,74+2,74+2,68+2,39,23,76,72,30,52,31,24,73,66,61,58,55,75,64,45,80,67,76,31,67,76,37,47,37,73,80,75,73,15,7,15,11,11,€18.1M
1452,205995,J. Willems,24,https://cdn.sofifa.org/players/4/19/205995.png,Netherlands,https://cdn.sofifa.org/flags/34.png,76,79,Eintracht Frankfurt,https://cdn.sofifa.org/teams/2/light/1824.png,€8M,€25K,2073,Left,2,4,3,High/ Low,Stocky,No,LB,15,"Jul 21, 2017",,2021,5'10,181lbs,69+2,69+2,69+2,74+2,72+2,72+2,72+2,74+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,75+2,73+2,73+2,73+2,75+2,74+2,72+2,72+2,72+2,74+2,86,54,67,75,53,78,84,63,71,78,79,76,73,74,83,78,77,75,75,68,73,70,68,77,46,71,71,73,72,9,14,16,7,10,€14.2M
1453,152747,A. Lennon,31,https://cdn.sofifa.org/players/4/19/152747.png,England,https://cdn.sofifa.org/flags/14.png,76,76,Burnley,https://cdn.sofifa.org/teams/2/light/1796.png,€7M,€48K,1904,Right,2,3,3,High/ High,Normal,Yes,RM,25,"Jan 23, 2018",,2020,5'5,139lbs,66+2,66+2,66+2,75+2,73+2,73+2,73+2,75+2,74+2,74+2,74+2,75+2,70+2,70+2,70+2,75+2,66+2,62+2,62+2,62+2,66+2,62+2,53+2,53+2,53+2,62+2,75,65,28,73,68,81,63,55,61,78,83,81,87,75,91,64,68,76,54,57,57,52,73,73,62,77,56,50,43,14,7,7,16,11,€13.3M
1454,172203,F. Forster,30,https://cdn.sofifa.org/players/4/19/172203.png,England,https://cdn.sofifa.org/flags/14.png,76,77,Southampton,https://cdn.sofifa.org/teams/2/light/17.png,€5.5M,€33K,1166,Right,2,5,1,Medium/ Medium,Normal,Yes,GK,44,"Aug 9, 2014",,2022,6'7,205lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,19,13,13,27,19,20,10,19,19,33,32,35,32,70,42,36,59,29,80,12,43,22,13,44,22,56,11,13,12,72,76,64,77,78,€10.9M
1455,192427,Júnior Caiçara,29,https://cdn.sofifa.org/players/4/19/192427.png,Brazil,https://cdn.sofifa.org/flags/54.png,76,76,Medipol Başakşehir FK,https://cdn.sofifa.org/teams/2/light/101014.png,€6M,€24K,2059,Right,2,4,3,High/ Medium,Lean,No,RB,80,"Jan 17, 2017",,2021,5'8,154lbs,65+2,65+2,65+2,71+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,73+2,73+2,73+2,73+2,73+2,75+2,73+2,73+2,73+2,75+2,74+2,69+2,69+2,69+2,74+2,74,43,55,79,51,76,70,70,74,75,84,77,77,74,88,71,69,81,52,62,74,70,72,69,75,67,72,77,75,16,12,15,14,16,€11.4M
1456,201389,C. Biraghi,25,https://cdn.sofifa.org/players/4/19/201389.png,Italy,https://cdn.sofifa.org/flags/27.png,76,78,Fiorentina,https://cdn.sofifa.org/teams/2/light/110374.png,€7.5M,€42K,1967,Left,1,3,3,Medium/ Medium,Normal,No,LB,4,"Jul 12, 2018",,2021,6'1,172lbs,64+2,64+2,64+2,67+2,65+2,65+2,65+2,67+2,66+2,66+2,66+2,69+2,68+2,68+2,68+2,69+2,74+2,72+2,72+2,72+2,74+2,74+2,73+2,73+2,73+2,74+2,78,40,65,72,46,71,68,50,69,71,77,78,73,74,72,79,70,77,71,65,74,75,58,56,64,70,75,77,73,12,6,14,10,7,€13.3M
1457,226221,Aritz Elustondo,24,https://cdn.sofifa.org/players/4/19/226221.png,Spain,https://cdn.sofifa.org/flags/45.png,76,80,Real Sociedad,https://cdn.sofifa.org/teams/2/light/457.png,€8.5M,€21K,1720,Right,1,3,2,Medium/ High,Normal,Yes,CB,15,"Dec 4, 2014",,2022,5'11,157lbs,53+2,53+2,53+2,56+2,53+2,53+2,53+2,56+2,54+2,54+2,54+2,59+2,58+2,58+2,58+2,59+2,73+2,70+2,70+2,70+2,73+2,75+2,75+2,75+2,75+2,75+2,72,26,78,73,30,48,53,41,43,75,67,71,62,78,62,39,73,74,70,40,77,79,36,32,43,68,68,78,80,7,10,12,15,8,€18.5M
1458,230317,Fred Aníbão,26,https://cdn.sofifa.org/players/4/19/230317.png,Brazil,https://cdn.sofifa.org/flags/54.png,76,76,Atlético Paranaense,https://cdn.sofifa.org/teams/2/light/1039.png,€5.5M,€12K,1114,Right,1,2,1,Medium/ Medium,Normal,No,GK,1,"Jan 1, 2018",,2021,6'4,198lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,8,15,11,8,12,13,18,21,31,33,42,77,23,21,69,23,84,8,41,27,21,71,19,66,14,7,8,71,77,76,72,77,€10.5M
