,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
13074,228610,O. Muzayil,25,https://cdn.sofifa.org/players/4/19/228610.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,62,64,Al Ittihad,https://cdn.sofifa.org/teams/2/light/607.png,€300K,€5K,1569,Right,1,2,2,Medium/ Medium,Lean,No,RB,32,"Aug 8, 2016",,2019,5'8,134lbs,49+2,49+2,49+2,54+2,52+2,52+2,52+2,54+2,53+2,53+2,53+2,57+2,54+2,54+2,54+2,57+2,60+2,58+2,58+2,58+2,60+2,60+2,59+2,59+2,59+2,60+2,56,26,52,59,29,55,31,40,53,62,75,77,66,57,74,45,64,66,64,33,66,55,48,49,43,48,60,60,57,10,12,11,8,6,€533K
13075,169474,A. Taylor,32,https://cdn.sofifa.org/players/4/19/169474.png,England,https://cdn.sofifa.org/flags/14.png,62,62,Oldham Athletic,https://cdn.sofifa.org/teams/2/light/1920.png,€170K,€3K,1687,Left,1,3,2,Medium/ Medium,Normal,No,LB,3,"Jul 19, 2018",,2019,5'11,168lbs,53+2,53+2,53+2,54+2,54+2,54+2,54+2,54+2,55+2,55+2,55+2,56+2,58+2,58+2,58+2,56+2,61+2,62+2,62+2,62+2,61+2,60+2,62+2,62+2,62+2,60+2,65,37,53,62,42,55,69,65,60,58,48,53,50,60,68,64,64,66,69,44,72,62,57,58,43,59,63,64,63,10,15,7,9,12,€298K
13076,235780,A. Sosa,18,https://cdn.sofifa.org/players/4/19/235780.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,75,Club Atlético Banfield,https://cdn.sofifa.org/teams/2/light/110404.png,€475K,€1K,1408,Right,1,3,2,Medium/ High,Normal,No,CB,19,"Jul 1, 2016",,2019,5'10,168lbs,44+2,44+2,44+2,41+2,41+2,41+2,41+2,41+2,40+2,40+2,40+2,41+2,43+2,43+2,43+2,41+2,51+2,53+2,53+2,53+2,51+2,54+2,60+2,60+2,60+2,54+2,37,31,64,43,34,30,34,31,40,49,49,58,49,55,70,40,73,46,64,32,62,58,44,30,53,47,62,65,63,13,5,6,9,9,€1M
13077,239620,J. Cruz,19,https://cdn.sofifa.org/players/4/19/239620.png,Mexico,https://cdn.sofifa.org/flags/83.png,62,73,Tigres U.A.N.L.,https://cdn.sofifa.org/teams/2/light/1970.png,€450K,€3K,1384,Right,1,3,2,Low/ Medium,Normal,No,CB,24,"Jul 1, 2017",,2021,6'0,172lbs,44+2,44+2,44+2,44+2,45+2,45+2,45+2,44+2,46+2,46+2,46+2,47+2,52+2,52+2,52+2,47+2,54+2,58+2,58+2,58+2,54+2,55+2,60+2,60+2,60+2,55+2,30,20,58,60,32,48,30,26,55,58,43,47,34,61,51,46,74,55,61,27,55,60,40,39,45,54,60,63,64,6,12,5,13,6,€810K
13078,243972,Jordi Sánchez,23,https://cdn.sofifa.org/players/4/19/243972.png,Spain,https://cdn.sofifa.org/flags/45.png,62,68,CD Numancia,https://cdn.sofifa.org/teams/2/light/477.png,€425K,€2K,1385,Right,1,3,2,Medium/ Medium,Lean,No,ST,20,"Jul 2, 2018",,2021,6'3,179lbs,61+2,61+2,61+2,55+2,58+2,58+2,58+2,55+2,55+2,55+2,55+2,53+2,47+2,47+2,47+2,53+2,39+2,37+2,37+2,37+2,39+2,37+2,37+2,37+2,37+2,37+2,33,67,64,55,53,57,33,32,26,55,60,61,54,58,48,62,60,56,72,53,27,15,63,49,56,49,36,17,10,10,7,12,11,13,€765K
13079,182788,Wan Houliang,32,https://cdn.sofifa.org/players/4/19/182788.png,China PR,https://cdn.sofifa.org/flags/155.png,62,62,Beijing Renhe FC,https://cdn.sofifa.org/teams/2/light/112537.png,€170K,€2K,1403,Right,1,2,2,Medium/ High,Normal,No,LCB,5,"Jan 21, 2017",,2021,6'2,176lbs,43+2,43+2,43+2,41+2,42+2,42+2,42+2,41+2,45+2,45+2,45+2,44+2,50+2,50+2,50+2,44+2,53+2,59+2,59+2,59+2,53+2,55+2,61+2,61+2,61+2,55+2,23,16,64,56,16,36,21,17,60,45,48,50,79,60,60,45,63,74,70,21,72,57,45,45,23,45,60,60,65,11,13,8,9,11,€366K
13080,220677,J. Morrell,21,https://cdn.sofifa.org/players/4/19/220677.png,Wales,https://cdn.sofifa.org/flags/50.png,62,71,Bristol City,https://cdn.sofifa.org/teams/2/light/1919.png,€475K,€5K,1638,Right,1,3,3,Medium/ Medium,Lean,No,CM,38,"Jan 3, 2014",,2019,5'6,141lbs,54+2,54+2,54+2,60+2,59+2,59+2,59+2,60+2,61+2,61+2,61+2,61+2,60+2,60+2,60+2,61+2,57+2,55+2,55+2,55+2,57+2,55+2,47+2,47+2,47+2,55+2,56,48,36,64,38,64,48,59,60,63,71,67,76,50,90,60,61,75,38,60,38,52,55,64,56,59,45,54,43,7,8,14,7,11,€998K
13081,237317,R. Macek,21,https://cdn.sofifa.org/players/4/19/237317.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,62,73,FC Lugano,https://cdn.sofifa.org/teams/2/light/10032.png,€525K,€10K,1652,Right,1,3,3,High/ Medium,Lean,No,CM,77,,Juventus,"Jun 30, 2019",6'2,176lbs,55+2,55+2,55+2,61+2,59+2,59+2,59+2,61+2,61+2,61+2,61+2,62+2,60+2,60+2,60+2,62+2,60+2,59+2,59+2,59+2,60+2,58+2,54+2,54+2,54+2,58+2,63,40,39,69,55,68,63,41,56,69,63,70,62,53,54,65,40,67,67,62,55,52,50,60,52,58,62,52,47,6,15,12,14,9,
13082,240901,Idrisa Sambú,20,https://cdn.sofifa.org/players/4/19/240901.png,Portugal,https://cdn.sofifa.org/flags/38.png,62,73,Royal Excel Mouscron,https://cdn.sofifa.org/teams/2/light/111560.png,€525K,€2K,1566,Right,1,4,3,High/ Low,Lean,No,LM,99,"Feb 21, 2017",,2020,5'11,172lbs,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,58+2,58+2,58+2,61+2,52+2,52+2,52+2,61+2,48+2,42+2,42+2,42+2,48+2,45+2,40+2,40+2,40+2,45+2,56,61,48,47,47,73,47,47,46,65,75,79,68,48,60,70,71,69,72,56,31,20,55,53,66,57,27,34,29,8,7,13,8,10,€866K
13083,223750,D. Steininger,23,https://cdn.sofifa.org/players/4/19/223750.png,Germany,https://cdn.sofifa.org/flags/21.png,62,70,SpVgg Greuther Fürth,https://cdn.sofifa.org/teams/2/light/165.png,€450K,€2K,1539,Right,1,3,2,Medium/ Medium,Normal,No,RM,31,"Feb 19, 2014",,2020,6'2,174lbs,64+2,64+2,64+2,62+2,62+2,62+2,62+2,62+2,59+2,59+2,59+2,61+2,52+2,52+2,52+2,61+2,46+2,42+2,42+2,42+2,46+2,44+2,39+2,39+2,39+2,44+2,57,67,60,55,59,65,53,42,49,66,74,73,64,59,60,65,46,55,68,49,41,23,64,47,57,46,34,17,20,10,7,8,12,13,€788K
13084,229638,M. Kuleli,20,https://cdn.sofifa.org/players/4/19/229638.png,Turkey,https://cdn.sofifa.org/flags/48.png,62,73,Çaykur Rizespor,https://cdn.sofifa.org/teams/2/light/101037.png,€400K,€1K,1129,Right,1,2,1,Medium/ Medium,Normal,No,GK,30,"Feb 18, 2015",,2022,6'0,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13,15,14,30,18,19,14,13,22,23,58,60,44,63,53,24,74,35,60,17,20,23,14,44,19,39,12,12,15,62,59,58,59,63,€880K
13085,236038,K. Duncan,20,https://cdn.sofifa.org/players/4/19/236038.png,United States,https://cdn.sofifa.org/flags/95.png,62,74,New York Red Bulls,https://cdn.sofifa.org/teams/2/light/689.png,€475K,€1K,1543,Right,1,2,2,Medium/ Medium,Normal,No,RB,6,"Mar 9, 2018",,2019,5'10,150lbs,47+2,47+2,47+2,55+2,51+2,51+2,51+2,55+2,53+2,53+2,53+2,57+2,52+2,52+2,52+2,57+2,60+2,56+2,56+2,56+2,60+2,60+2,57+2,57+2,57+2,60+2,55,28,48,57,29,60,43,31,48,61,80,82,72,48,75,27,65,70,59,30,55,54,50,42,37,49,61,61,59,15,14,9,13,5,€808K
13086,244486,M. Eskihellaç,21,https://cdn.sofifa.org/players/4/19/244486.png,Turkey,https://cdn.sofifa.org/flags/48.png,62,70,Yeni Malatyaspor,https://cdn.sofifa.org/teams/2/light/113259.png,€450K,€2K,1500,Right,1,2,2,Medium/ Medium,Normal,No,LM,61,"Jan 18, 2018",,2021,5'9,159lbs,58+2,58+2,58+2,61+2,59+2,59+2,59+2,61+2,59+2,59+2,59+2,60+2,53+2,53+2,53+2,60+2,46+2,42+2,42+2,42+2,46+2,43+2,35+2,35+2,35+2,43+2,61,60,46,58,47,66,51,41,57,66,74,72,70,50,73,67,47,53,50,46,31,17,52,53,65,48,25,28,26,7,11,12,13,5,€990K
13087,244998,Bruno Michel,19,https://cdn.sofifa.org/players/4/19/244998.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,74,Ohod Club,https://cdn.sofifa.org/teams/2/light/113219.png,€525K,€2K,1508,Left,1,3,4,Medium/ Low,Stocky,No,CAM,90,"Jun 11, 2018",,2021,5'5,157lbs,54+2,54+2,54+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,60+2,55+2,55+2,55+2,60+2,47+2,44+2,44+2,44+2,47+2,44+2,38+2,38+2,38+2,44+2,51,46,34,60,43,66,51,43,49,64,73,72,86,64,87,57,55,44,39,42,41,28,58,63,44,57,37,29,25,10,13,8,12,14,€971K
13088,213767,L. Nolan,23,https://cdn.sofifa.org/players/4/19/213767.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,62,66,Accrington Stanley,https://cdn.sofifa.org/teams/2/light/110313.png,€400K,€1K,1590,Right,1,2,2,Medium/ Medium,Normal,No,CM,6,"May 15, 2017",,2019,5'9,152lbs,52+2,52+2,52+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,58+2,61+2,61+2,61+2,58+2,61+2,62+2,62+2,62+2,61+2,60+2,61+2,61+2,61+2,60+2,49,33,54,63,34,59,32,26,62,62,62,58,65,64,61,51,74,74,64,54,61,61,54,59,21,62,60,62,60,13,11,9,12,6,€730K
13089,232455,H. Futami,26,https://cdn.sofifa.org/players/4/19/232455.png,Japan,https://cdn.sofifa.org/flags/163.png,62,62,Shimizu S-Pulse,https://cdn.sofifa.org/teams/2/light/101149.png,€260K,€1K,1481,Left,1,2,2,Medium/ High,Stocky,No,CB,26,"Jul 21, 2016",,2021,5'10,165lbs,47+2,47+2,47+2,51+2,48+2,48+2,48+2,51+2,49+2,49+2,49+2,54+2,53+2,53+2,53+2,54+2,61+2,60+2,60+2,60+2,61+2,61+2,61+2,61+2,61+2,61+2,59,28,44,60,28,45,30,31,57,60,62,70,52,65,64,26,69,70,80,25,64,61,49,34,30,52,58,62,58,10,10,8,7,5,€325K
13090,242183,D. Otto,19,https://cdn.sofifa.org/players/4/19/242183.png,Germany,https://cdn.sofifa.org/flags/21.png,62,81,TSG 1899 Hoffenheim,https://cdn.sofifa.org/teams/2/light/10029.png,€650K,€3K,1451,Right,1,3,3,Medium/ Medium,Normal,No,ST,26,"Jan 17, 2018",,2021,6'1,181lbs,60+2,60+2,60+2,56+2,57+2,57+2,57+2,56+2,55+2,55+2,55+2,55+2,48+2,48+2,48+2,55+2,40+2,37+2,37+2,37+2,40+2,38+2,35+2,35+2,35+2,38+2,43,68,63,54,46,54,43,34,38,55,66,65,55,56,62,60,67,60,68,56,32,13,59,49,68,53,27,16,14,12,14,9,11,14,€1.5M
13091,212488,Quique Cebriá,23,https://cdn.sofifa.org/players/4/19/212488.png,Spain,https://cdn.sofifa.org/flags/45.png,62,71,SD Eibar,https://cdn.sofifa.org/teams/2/light/467.png,€350K,€2K,898,Right,1,2,1,Medium/ Medium,Normal,No,GK,27,"Jul 11, 2016",,2019,6'0,154lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,11,7,13,24,6,9,11,10,27,18,21,29,36,60,44,18,62,19,46,5,21,6,5,35,19,42,14,10,10,63,62,56,58,63,€805K
13092,222472,D. Granli,24,https://cdn.sofifa.org/players/4/19/222472.png,Norway,https://cdn.sofifa.org/flags/36.png,62,69,Stabæk Fotball,https://cdn.sofifa.org/teams/2/light/917.png,€375K,€1K,1650,Right,1,3,2,Medium/ Medium,Normal,No,RCB,21,"May 19, 2013",,2018,6'2,172lbs,54+2,54+2,54+2,56+2,55+2,55+2,55+2,56+2,55+2,55+2,55+2,57+2,57+2,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,61+2,60+2,60+2,60+2,61+2,61,43,56,61,42,56,58,47,58,59,66,62,61,56,60,58,51,71,67,48,61,62,53,49,46,56,57,63,62,13,9,9,10,15,€544K
13093,245256,J. Vargas,23,https://cdn.sofifa.org/players/4/19/245256.png,Costa Rica,https://cdn.sofifa.org/flags/72.png,62,70,Deportes Tolima,https://cdn.sofifa.org/teams/2/light/111722.png,€375K,€1K,1330,Right,1,2,2,Medium/ Medium,Lean,No,CB,5,"Aug 2, 2018",,2021,6'4,190lbs,41+2,41+2,41+2,40+2,40+2,40+2,40+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,54+2,55+2,55+2,55+2,54+2,56+2,60+2,60+2,60+2,56+2,25,21,61,59,22,32,27,29,34,60,60,58,54,52,52,37,67,63,70,17,52,58,21,31,34,54,60,62,65,8,6,9,13,11,€600K
13094,230409,Túlio Nevinha,30,https://cdn.sofifa.org/players/4/19/230409.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,62,Ceará Sporting Club,https://cdn.sofifa.org/teams/2/light/111059.png,€230K,€3K,1511,Right,1,3,2,Medium/ Medium,Normal,No,CB,20,"Jan 1, 2018",,2021,6'2,176lbs,43+2,43+2,43+2,40+2,39+2,39+2,39+2,40+2,40+2,40+2,40+2,42+2,44+2,44+2,44+2,42+2,55+2,56+2,56+2,56+2,55+2,57+2,61+2,61+2,61+2,57+2,44,23,53,55,68,22,34,51,42,44,62,62,61,59,50,60,70,69,75,44,59,51,22,32,40,64,76,63,54,10,13,17,12,14,€426K
13095,232713,D. Sappa,23,https://cdn.sofifa.org/players/4/19/232713.png,Argentina,https://cdn.sofifa.org/flags/52.png,62,71,Estudiantes de La Plata,https://cdn.sofifa.org/teams/2/light/101083.png,€350K,€2K,977,Right,1,3,1,Medium/ Medium,Normal,No,GK,12,"Jan 1, 2016",,2020,6'4,201lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,11,30,8,6,16,14,23,16,28,30,25,68,26,25,56,28,72,10,22,9,9,38,40,50,17,12,11,52,62,68,69,56,€595K
13096,242953,N. Boxall,26,https://cdn.sofifa.org/players/4/19/242953.png,New Zealand,https://cdn.sofifa.org/flags/198.png,62,64,,https://cdn.sofifa.org/flags/198.png,€0,€0,1424,Right,1,3,2,Medium/ High,Stocky,No,CB,3,,,,5'11,170lbs,43+2,43+2,43+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,45+2,45+2,45+2,45+2,45+2,53+2,55+2,55+2,55+2,53+2,56+2,61+2,61+2,61+2,56+2,24,24,60,50,31,44,23,28,44,46,68,74,57,48,64,39,72,69,76,24,71,56,32,34,33,45,58,63,62,12,9,13,7,9,
13097,246281,Emilio Bernad,18,https://cdn.sofifa.org/players/4/19/246281.png,Spain,https://cdn.sofifa.org/flags/45.png,62,76,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€500K,€1K,966,Right,1,3,1,Medium/ Medium,Normal,No,GK,35,"Jul 1, 2018",,2019,6'0,152lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,14,25,5,10,13,12,27,11,42,40,52,50,48,15,72,25,53,7,17,11,6,30,15,27,9,10,14,68,60,66,55,64,€1.4M
13098,220682,Murilo Mendes,23,https://cdn.sofifa.org/players/4/19/220682.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,69,Livorno,https://cdn.sofifa.org/teams/2/light/1844.png,€425K,€1K,1465,Right,1,3,3,Medium/ Medium,Normal,No,RS,11,"Jul 1, 2016",,2021,5'10,161lbs,60+2,60+2,60+2,61+2,62+2,62+2,62+2,61+2,60+2,60+2,60+2,59+2,51+2,51+2,51+2,59+2,43+2,38+2,38+2,38+2,43+2,40+2,34+2,34+2,34+2,40+2,42,60,56,56,42,71,42,41,35,70,74,75,74,56,64,62,56,58,55,56,38,16,53,51,61,54,20,18,16,8,13,9,8,9,€744K
13099,227594,J. Obrian,23,https://cdn.sofifa.org/players/4/19/227594.png,Colombia,https://cdn.sofifa.org/flags/56.png,62,69,Deportes Tolima,https://cdn.sofifa.org/teams/2/light/111722.png,€425K,€1K,1448,Right,1,3,2,Medium/ Low,Lean,No,RM,26,"Sep 24, 2018",,2023,6'0,161lbs,56+2,56+2,56+2,60+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,60+2,53+2,53+2,53+2,60+2,42+2,38+2,38+2,38+2,42+2,39+2,32+2,32+2,32+2,39+2,51,55,51,56,36,64,35,30,60,55,79,83,75,49,62,47,75,65,65,44,30,11,58,63,59,52,18,15,11,11,8,7,8,12,€680K
13100,235018,M. Nicolas,20,https://cdn.sofifa.org/players/4/19/235018.png,Germany,https://cdn.sofifa.org/flags/21.png,62,76,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€550K,€2K,961,Right,1,2,1,Medium/ Medium,Normal,No,GK,35,"Jul 1, 2016",,2021,6'4,192lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,14,9,16,29,11,16,17,14,26,13,18,26,42,58,31,22,34,28,74,10,27,15,7,40,17,36,10,17,13,66,62,59,57,63,€1.3M
13101,236554,J. Möbius,21,https://cdn.sofifa.org/players/4/19/236554.png,Germany,https://cdn.sofifa.org/flags/21.png,62,73,Karlsruher SC,https://cdn.sofifa.org/teams/2/light/1832.png,€525K,€1K,1538,Right,1,5,3,High/ Medium,Normal,No,CAM,18,"Jul 1, 2018",,2021,5'10,161lbs,57+2,57+2,57+2,61+2,60+2,60+2,60+2,61+2,60+2,60+2,60+2,60+2,54+2,54+2,54+2,60+2,46+2,44+2,44+2,44+2,46+2,44+2,38+2,38+2,38+2,44+2,52,59,39,59,42,68,53,55,55,64,68,69,73,54,74,60,73,52,57,52,35,23,55,57,58,52,29,28,31,14,5,14,5,6,€866K
13102,226571,Thallyson,26,https://cdn.sofifa.org/players/4/19/226571.png,Brazil,https://cdn.sofifa.org/flags/54.png,62,63,Sint-Truidense VV,https://cdn.sofifa.org/teams/2/light/680.png,€290K,€2K,1566,Left,1,2,2,High/ Medium,Lean,No,LB,16,"Jul 1, 2018",,2019,5'9,150lbs,50+2,50+2,50+2,57+2,55+2,55+2,55+2,57+2,55+2,55+2,55+2,58+2,53+2,53+2,53+2,58+2,60+2,54+2,54+2,54+2,60+2,60+2,56+2,56+2,56+2,60+2,60,35,46,37,35,61,40,33,34,63,73,74,71,60,75,31,54,69,48,34,59,56,66,65,44,46,55,65,66,9,13,8,11,16,€457K
13103,244491,C. Kobald,20,https://cdn.sofifa.org/players/4/19/244491.png,Austria,https://cdn.sofifa.org/flags/4.png,62,71,Karlsruher SC,https://cdn.sofifa.org/teams/2/light/1832.png,€400K,€1K,1396,Right,1,3,2,Medium/ Medium,Normal,No,CB,22,"Jul 10, 2018",,2021,6'1,176lbs,42+2,42+2,42+2,42+2,42+2,42+2,42+2,42+2,45+2,45+2,45+2,45+2,48+2,48+2,48+2,45+2,53+2,57+2,57+2,57+2,53+2,56+2,61+2,61+2,61+2,56+2,26,21,60,52,22,43,28,27,49,51,59,63,60,56,57,36,70,61,70,23,65,58,26,47,33,48,59,64,63,6,6,14,11,10,€660K
