,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
595,213991,J. Lerma,23,https://cdn.sofifa.org/players/4/19/213991.png,Colombia,https://cdn.sofifa.org/flags/56.png,79,84,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,€14.5M,€55K,2096,Right,1,4,3,Medium/ High,Lean,Yes,RCM,8,"Aug 7, 2018",,2023,5'10,154lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,71+2,74+2,74+2,74+2,71+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,66,56,65,78,56,69,66,65,74,77,74,76,75,72,76,82,84,90,76,75,83,80,58,68,58,63,78,81,81,16,14,11,7,9,€28.6M
596,213516,Ricardo Horta,23,https://cdn.sofifa.org/players/4/19/213516.png,Portugal,https://cdn.sofifa.org/flags/38.png,79,84,SC Braga,https://cdn.sofifa.org/teams/2/light/1896.png,€17M,€16K,1983,Right,1,4,3,High/ Medium,Lean,No,LM,21,"Jul 19, 2017",,2022,5'8,139lbs,73+2,73+2,73+2,78+2,77+2,77+2,77+2,78+2,77+2,77+2,77+2,77+2,74+2,74+2,74+2,77+2,64+2,61+2,61+2,61+2,64+2,60+2,51+2,51+2,51+2,60+2,77,74,51,76,82,80,78,70,69,81,78,75,85,81,85,78,62,80,45,71,64,55,81,76,71,69,32,44,35,7,9,10,8,13,€35.3M
597,213160,R. Zobnin,24,https://cdn.sofifa.org/players/4/19/213160.png,Russia,https://cdn.sofifa.org/flags/40.png,79,86,Spartak Moscow,https://cdn.sofifa.org/teams/2/light/100767.png,€15M,€1K,2056,Right,1,3,4,High/ High,Lean,No,LDM,8,"Jul 1, 2016",,2021,6'0,165lbs,70+2,70+2,70+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,76+2,77+2,77+2,77+2,76+2,78+2,78+2,78+2,78+2,78+2,77+2,75+2,75+2,75+2,77+2,69,65,70,81,55,82,65,65,79,82,74,78,70,79,65,65,63,90,63,67,70,75,64,72,57,77,81,79,76,10,8,13,15,9,€34.5M
598,212150,M. Meyer,22,https://cdn.sofifa.org/players/4/19/212150.png,Germany,https://cdn.sofifa.org/flags/21.png,79,83,Crystal Palace,https://cdn.sofifa.org/teams/2/light/1799.png,€16M,€53K,2018,Right,2,4,4,Medium/ Medium,Lean,No,LM,7,"Aug 3, 2018",,2021,5'8,150lbs,65+2,65+2,65+2,76+2,73+2,73+2,73+2,76+2,77+2,77+2,77+2,77+2,78+2,78+2,78+2,77+2,74+2,74+2,74+2,74+2,74+2,71+2,65+2,65+2,65+2,71+2,74,63,37,85,60,84,74,69,75,82,76,60,89,79,90,45,60,83,52,60,80,72,72,80,60,78,71,66,62,8,12,13,11,14,€31.6M
599,211368,Bruma,23,https://cdn.sofifa.org/players/4/19/211368.png,Portugal,https://cdn.sofifa.org/flags/38.png,79,83,RB Leipzig,https://cdn.sofifa.org/teams/2/light/112172.png,€16.5M,€48K,1957,Right,2,4,4,High/ Medium,Lean,Yes,LW,18,"Jul 1, 2017",,2022,5'8,154lbs,74+2,74+2,74+2,79+2,78+2,78+2,78+2,79+2,77+2,77+2,77+2,78+2,70+2,70+2,70+2,78+2,60+2,55+2,55+2,55+2,60+2,56+2,45+2,45+2,45+2,56+2,72,71,53,75,60,87,77,70,60,83,94,89,93,75,90,81,73,77,54,73,64,38,74,70,71,72,26,27,28,11,13,8,12,8,€29.3M
600,211267,R. Centurión,25,https://cdn.sofifa.org/players/4/19/211267.png,Argentina,https://cdn.sofifa.org/flags/52.png,79,81,Racing Club,https://cdn.sofifa.org/teams/2/light/101085.png,€15.5M,€25K,1935,Right,1,3,4,High/ Medium,Normal,No,RM,10,"Jan 22, 2018",,2021,5'9,163lbs,72+2,72+2,72+2,77+2,76+2,76+2,76+2,77+2,76+2,76+2,76+2,77+2,70+2,70+2,70+2,77+2,62+2,57+2,57+2,57+2,62+2,59+2,48+2,48+2,48+2,59+2,71,72,61,68,60,86,68,73,66,80,91,89,89,75,88,68,60,91,53,70,63,38,70,76,67,75,28,37,38,7,6,7,11,8,€24.4M
601,210455,Jonny,24,https://cdn.sofifa.org/players/4/19/210455.png,Spain,https://cdn.sofifa.org/flags/45.png,79,83,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,€13.5M,€43K,1928,Right,2,3,3,High/ High,Normal,Yes,LWB,19,,Atlético Madrid,"Jun 30, 2019",5'7,154lbs,61+2,61+2,61+2,66+2,63+2,63+2,63+2,66+2,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,77+2,74+2,74+2,74+2,77+2,77+2,76+2,76+2,76+2,77+2,77,34,70,73,44,73,60,54,59,76,77,78,72,71,78,66,75,83,64,45,82,80,53,55,46,70,77,79,82,7,10,12,10,6,
602,210411,Otávio,23,https://cdn.sofifa.org/players/4/19/210411.png,Brazil,https://cdn.sofifa.org/flags/54.png,79,85,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€17.5M,€15K,1963,Right,1,3,4,Medium/ Medium,Lean,No,RM,25,"Sep 1, 2014",,2021,5'8,157lbs,71+2,71+2,71+2,77+2,76+2,76+2,76+2,77+2,78+2,78+2,78+2,77+2,73+2,73+2,73+2,77+2,63+2,62+2,62+2,62+2,63+2,59+2,53+2,53+2,53+2,59+2,78,67,56,77,63,84,74,72,74,83,76,74,86,80,82,67,57,68,54,68,73,46,76,79,72,80,52,41,27,11,12,9,10,15,€38.5M
603,210324,J. Hofmann,25,https://cdn.sofifa.org/players/4/19/210324.png,Germany,https://cdn.sofifa.org/flags/21.png,79,80,Borussia Mönchengladbach,https://cdn.sofifa.org/teams/2/light/23.png,€15M,€32K,1913,Right,2,4,3,Medium/ Medium,Lean,No,CAM,23,"Jan 1, 2016",,2020,5'9,154lbs,70+2,70+2,70+2,77+2,75+2,75+2,75+2,77+2,77+2,77+2,77+2,77+2,73+2,73+2,73+2,77+2,66+2,62+2,62+2,62+2,66+2,61+2,51+2,51+2,51+2,61+2,81,69,40,79,62,80,69,71,71,79,78,76,78,79,77,68,61,81,56,68,43,47,78,77,70,68,49,44,40,6,6,10,10,10,€26.6M
604,208920,N. Aké,23,https://cdn.sofifa.org/players/4/19/208920.png,Netherlands,https://cdn.sofifa.org/flags/34.png,79,84,Bournemouth,https://cdn.sofifa.org/teams/2/light/1943.png,€14.5M,€55K,1969,Left,1,3,2,Medium/ High,Lean,Yes,CB,15,"Jun 30, 2017",,2022,5'11,165lbs,64+2,64+2,64+2,66+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,68+2,70+2,70+2,70+2,68+2,75+2,76+2,76+2,76+2,75+2,76+2,77+2,77+2,77+2,76+2,63,45,74,77,52,67,62,59,73,73,75,74,68,79,69,63,86,73,75,56,72,78,53,65,48,72,79,81,80,10,7,7,16,10,€28.6M
605,208334,J. Hector,28,https://cdn.sofifa.org/players/4/19/208334.png,Germany,https://cdn.sofifa.org/flags/21.png,79,79,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€10M,€26K,2049,Left,3,3,3,Medium/ Medium,Normal,Yes,LWB,3,"Feb 25, 2012",,2023,6'1,165lbs,68+3,68+3,68+3,72+3,70+3,70+3,70+3,72+3,72+3,72+3,72+3,74+3,74+3,74+3,74+3,74+3,78+3,77+3,77+3,77+3,78+3,78+3,76+3,76+3,76+3,78+3,79,55,71,78,51,74,65,65,74,77,75,77,67,80,67,69,66,82,76,61,71,81,62,72,65,78,76,79,79,9,10,10,12,14,€15M
606,207993,S. Kolašinac,25,https://cdn.sofifa.org/players/4/19/207993.png,Bosnia Herzegovina,https://cdn.sofifa.org/flags/8.png,79,82,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€13M,€89K,1937,Left,2,2,3,Medium/ High,Stocky,Yes,LB,31,"Jul 1, 2017",,2022,6'0,187lbs,70+2,70+2,70+2,69+2,70+2,70+2,70+2,69+2,68+2,68+2,68+2,70+2,69+2,69+2,69+2,70+2,76+2,74+2,74+2,74+2,76+2,76+2,78+2,78+2,78+2,76+2,77,59,74,76,48,73,43,25,53,74,68,75,49,77,55,82,76,79,90,58,93,73,66,60,44,72,73,81,80,15,9,16,7,9,€25.7M
