,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
3134,214497,A. Ricaurte,26,https://cdn.sofifa.org/players/4/19/214497.png,Colombia,https://cdn.sofifa.org/flags/56.png,73,75,Independiente Medellín,https://cdn.sofifa.org/teams/2/light/101103.png,€4M,€4K,1895,Left,1,3,3,Medium/ Low,Lean,No,LM,10,"Dec 20, 2017",,2019,6'0,154lbs,62+2,62+2,62+2,69+2,68+2,68+2,68+2,69+2,71+2,71+2,71+2,71+2,73+2,73+2,73+2,71+2,70+2,72+2,72+2,72+2,70+2,69+2,66+2,66+2,66+2,69+2,69,57,45,80,41,67,56,57,79,72,80,70,66,71,59,55,68,78,70,58,74,68,63,81,61,68,58,72,65,13,11,10,9,12,€5.7M
3135,169697,D. Randolph,31,https://cdn.sofifa.org/players/4/19/169697.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,73,73,Middlesbrough,https://cdn.sofifa.org/teams/2/light/12.png,€2.4M,€31K,1172,Right,1,3,1,Medium/ Medium,Stocky,Yes,GK,23,"Jul 22, 2017",,2021,6'2,172lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,16,33,16,14,15,14,34,33,41,44,50,73,43,36,61,34,57,14,29,18,11,35,30,36,15,14,14,75,66,66,71,75,€4.6M
3136,168930,Omar Ramos,30,https://cdn.sofifa.org/players/4/19/168930.png,Spain,https://cdn.sofifa.org/flags/45.png,73,73,Real Oviedo,https://cdn.sofifa.org/teams/2/light/110827.png,€3.8M,€10K,1837,Left,1,3,3,Medium/ Low,Lean,No,RM,7,"Dec 4, 2018",,2020,5'9,146lbs,65+2,65+2,65+2,72+2,70+2,70+2,70+2,72+2,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,57+2,53+2,53+2,53+2,57+2,53+2,45+2,45+2,45+2,53+2,75,63,46,71,54,77,84,61,65,73,78,74,84,65,78,62,67,66,55,70,58,30,69,73,73,70,40,32,35,6,13,16,14,10,€6M
3137,190947,D. Jensen,26,https://cdn.sofifa.org/players/4/19/190947.png,Denmark,https://cdn.sofifa.org/flags/13.png,73,76,FC Utrecht,https://cdn.sofifa.org/teams/2/light/1903.png,€3.5M,€11K,1166,Right,1,3,1,Medium/ Medium,Normal,No,GK,1,"Jul 28, 2016",,2019,6'5,203lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,18,23,13,14,15,15,26,22,48,34,38,73,57,12,58,37,79,17,36,19,15,51,11,55,12,14,18,72,71,79,71,73,€5.5M
3138,225252,J. Duque,26,https://cdn.sofifa.org/players/4/19/225252.png,Colombia,https://cdn.sofifa.org/flags/56.png,73,77,Millonarios FC,https://cdn.sofifa.org/teams/2/light/101105.png,€4.3M,€4K,1741,Right,1,3,2,Low/ High,Normal,No,CDM,22,"Dec 21, 2016",,2020,5'9,150lbs,56+2,56+2,56+2,59+2,59+2,59+2,59+2,59+2,62+2,62+2,62+2,62+2,66+2,66+2,66+2,62+2,69+2,71+2,71+2,71+2,69+2,69+2,70+2,70+2,70+2,69+2,43,43,59,72,29,58,43,39,59,69,66,66,74,74,69,47,71,88,65,36,74,79,53,64,42,70,72,72,66,11,13,8,10,7,€6.3M
3139,234468,E. Reynoso,22,https://cdn.sofifa.org/players/4/19/234468.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,80,Boca Juniors,https://cdn.sofifa.org/teams/2/light/1877.png,€5.5M,€16K,1877,Left,1,3,3,Medium/ Low,Lean,No,CM,30,"Jan 27, 2018",,2022,5'9,148lbs,65+2,65+2,65+2,69+2,70+2,70+2,70+2,69+2,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,63+2,65+2,65+2,65+2,63+2,62+2,60+2,60+2,60+2,62+2,52,58,59,76,48,79,63,62,72,74,73,62,87,68,79,66,60,71,56,67,71,58,67,78,61,70,60,55,54,7,11,9,5,9,€8.8M
3140,218341,J. Elez,24,https://cdn.sofifa.org/players/4/19/218341.png,Croatia,https://cdn.sofifa.org/flags/10.png,73,77,Hannover 96,https://cdn.sofifa.org/teams/2/light/485.png,€4.4M,€20K,1814,Right,1,3,2,Medium/ High,Normal,No,LCB,2,"Jul 1, 2018",,2021,6'2,192lbs,63+2,63+2,63+2,60+2,62+2,62+2,62+2,60+2,63+2,63+2,63+2,61+2,65+2,65+2,65+2,61+2,65+2,69+2,69+2,69+2,65+2,66+2,71+2,71+2,71+2,66+2,45,52,68,73,42,62,46,62,63,68,65,60,51,69,47,74,68,65,81,65,70,71,52,59,72,63,74,73,68,9,10,9,13,8,€8.3M
3141,142822,J. Gutiérrez,34,https://cdn.sofifa.org/players/4/19/142822.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,73,Defensa y Justicia,https://cdn.sofifa.org/teams/2/light/111710.png,€1.9M,€12K,1978,Right,2,3,3,Medium/ High,Normal,Yes,CM,23,"Jul 23, 2018",,2022,6'0,183lbs,69+2,69+2,69+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,72+2,72+2,72+2,71+2,70+2,71+2,71+2,71+2,70+2,70+2,69+2,69+2,69+2,70+2,75,64,64,75,58,73,67,68,71,75,66,62,64,69,55,75,67,76,78,72,64,66,69,71,72,82,72,72,67,6,9,16,10,10,€2.9M
3142,177126,M. Leye,35,https://cdn.sofifa.org/players/4/19/177126.png,Senegal,https://cdn.sofifa.org/flags/136.png,73,73,Royal Excel Mouscron,https://cdn.sofifa.org/teams/2/light/111560.png,€1.8M,€9K,1850,Right,1,4,3,High/ Medium,Lean,No,ST,18,"Aug 29, 2018",,2019,6'0,165lbs,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,71+2,71+2,71+2,70+2,66+2,66+2,66+2,70+2,55+2,53+2,53+2,53+2,55+2,53+2,49+2,49+2,49+2,53+2,70,74,76,71,67,70,66,71,58,72,65,66,68,66,67,70,68,68,71,68,58,37,83,75,70,84,28,35,33,9,16,13,15,6,€2.7M
3143,186598,K. Naughton,29,https://cdn.sofifa.org/players/4/19/186598.png,England,https://cdn.sofifa.org/flags/14.png,73,73,Swansea City,https://cdn.sofifa.org/teams/2/light/1960.png,€3M,€22K,1843,Right,2,3,3,High/ Medium,Lean,Yes,RB,26,"Jan 22, 2015",,2020,5'11,161lbs,62+2,62+2,62+2,64+2,62+2,62+2,62+2,64+2,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,71+2,70+2,70+2,70+2,71+2,72+2,71+2,71+2,71+2,72+2,70,45,70,73,52,64,43,28,66,68,73,73,71,70,70,68,73,73,68,52,68,71,54,59,47,67,73,76,74,12,10,9,9,11,€5.7M
3144,203239,Caio Secco,27,https://cdn.sofifa.org/players/4/19/203239.png,Brazil,https://cdn.sofifa.org/flags/54.png,73,75,CD Feirense,https://cdn.sofifa.org/teams/2/light/10019.png,€3.2M,€8K,1159,Right,1,2,1,Medium/ Medium,Normal,No,GK,22,"Aug 1, 2017",,2019,6'4,194lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,12,37,18,14,12,15,36,20,44,41,57,73,28,23,54,30,63,13,30,26,15,52,17,36,13,17,17,72,70,62,73,75,€7M
3145,215015,B. Bianchi,29,https://cdn.sofifa.org/players/4/19/215015.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,73,Atlético Tucumán,https://cdn.sofifa.org/teams/2/light/111708.png,€3.1M,€10K,1630,Right,1,3,2,Low/ Medium,Normal,No,RCB,2,"Jul 17, 2013",,2019,6'0,168lbs,53+2,53+2,53+2,53+2,53+2,53+2,53+2,53+2,54+2,54+2,54+2,55+2,59+2,59+2,59+2,55+2,65+2,69+2,69+2,69+2,65+2,67+2,72+2,72+2,72+2,67+2,46,30,70,68,26,57,32,24,66,61,55,62,64,64,55,52,71,67,79,35,66,75,46,45,21,58,77,75,72,14,15,14,16,10,€4.7M
3146,236007,E. Barco,19,https://cdn.sofifa.org/players/4/19/236007.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,88,Atlanta United,https://cdn.sofifa.org/teams/2/light/112885.png,€8.5M,€4K,1709,Right,1,4,3,High/ Low,Normal,No,LM,8,"Feb 7, 2018",,2021,5'6,146lbs,65+2,65+2,65+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,72+2,65+2,65+2,65+2,72+2,56+2,50+2,50+2,50+2,56+2,51+2,38+2,38+2,38+2,51+2,61,66,33,74,43,82,60,61,54,73,90,78,83,69,85,71,41,68,40,61,46,33,68,73,75,75,20,26,39,7,7,5,10,7,€18.1M
3147,204776,T. Leistner,27,https://cdn.sofifa.org/players/4/19/204776.png,Germany,https://cdn.sofifa.org/flags/21.png,73,74,Queens Park Rangers,https://cdn.sofifa.org/teams/2/light/15.png,€3.8M,€9K,1655,Right,1,3,2,Medium/ Medium,Normal,No,RCB,37,"Jul 1, 2018",,2021,6'3,198lbs,53+2,53+2,53+2,52+2,53+2,53+2,53+2,52+2,53+2,53+2,53+2,55+2,57+2,57+2,57+2,55+2,65+2,67+2,67+2,67+2,65+2,66+2,71+2,71+2,71+2,66+2,49,30,68,60,30,52,50,24,57,62,64,67,45,66,54,54,69,72,85,37,82,72,45,49,39,73,68,74,71,15,10,7,15,13,€7.5M
3148,211176,R. Kishna,23,https://cdn.sofifa.org/players/4/19/211176.png,Netherlands,https://cdn.sofifa.org/flags/34.png,73,77,ADO Den Haag,https://cdn.sofifa.org/teams/2/light/650.png,€5M,€32K,1686,Left,2,3,5,Medium/ Low,Normal,No,LW,35,,Lazio,"Jun 30, 2019",6'0,170lbs,68+2,68+2,68+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,70+2,62+2,62+2,62+2,70+2,51+2,48+2,48+2,48+2,51+2,49+2,42+2,42+2,42+2,49+2,74,65,57,62,68,82,72,65,61,81,74,76,76,68,55,69,32,34,59,66,38,20,64,70,49,72,37,32,29,12,7,15,10,7,
3149,213480,F. Bachirou,28,https://cdn.sofifa.org/players/4/19/213480.png,Comoros,https://cdn.sofifa.org/flags/214.png,73,73,Malmö FF,https://cdn.sofifa.org/teams/2/light/320.png,€4M,€7K,1914,Right,1,3,3,High/ High,Normal,No,CM,7,"Jan 9, 2018",,2021,5'7,143lbs,58+2,58+2,58+2,66+2,65+2,65+2,65+2,66+2,69+2,69+2,69+2,69+2,71+2,71+2,71+2,69+2,71+2,74+2,74+2,74+2,71+2,70+2,69+2,69+2,69+2,70+2,56,38,44,70,40,69,64,46,75,80,75,69,93,77,88,42,83,88,60,44,87,76,68,69,50,84,76,67,62,11,10,8,14,15,€5.2M
3150,239593,K. Rezaei,26,https://cdn.sofifa.org/players/4/19/239593.png,Iran,https://cdn.sofifa.org/flags/161.png,73,75,Club Brugge KV,https://cdn.sofifa.org/teams/2/light/231.png,€4.9M,€20K,1760,Right,1,4,3,High/ High,Normal,No,ST,10,"Aug 22, 2018",,2022,6'0,170lbs,71+2,71+2,71+2,68+2,69+2,69+2,69+2,68+2,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,50+2,46+2,46+2,46+2,50+2,46+2,43+2,43+2,43+2,46+2,67,72,77,70,66,65,68,70,42,68,67,70,62,69,58,76,67,73,73,72,58,18,74,69,74,68,33,18,13,10,6,14,7,14,€7.7M
3151,181481,D. Vukovic,33,https://cdn.sofifa.org/players/4/19/181481.png,Australia,https://cdn.sofifa.org/flags/195.png,73,73,KRC Genk,https://cdn.sofifa.org/teams/2/light/673.png,€2M,€10K,1160,Right,1,3,1,Medium/ Medium,Stocky,No,GK,18,"Jul 1, 2017",,2019,6'2,218lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,16,22,11,11,15,13,12,18,53,47,41,72,58,18,66,34,76,13,41,17,6,38,37,34,23,15,11,73,69,63,73,76,€3M
3152,193001,R. Nouri,33,https://cdn.sofifa.org/players/4/19/193001.png,France,https://cdn.sofifa.org/flags/18.png,73,73,AC Ajaccio,https://cdn.sofifa.org/teams/2/light/614.png,€2.4M,€7K,1800,Right,1,3,3,Medium/ Medium,Normal,No,LM,7,"Jul 1, 2015",,2019,5'10,161lbs,70+2,70+2,70+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,71+2,66+2,66+2,66+2,71+2,55+2,52+2,52+2,52+2,55+2,51+2,44+2,44+2,44+2,51+2,66,75,56,73,68,74,50,50,69,72,82,77,85,69,82,70,73,70,65,70,48,32,68,65,56,65,28,26,27,9,8,11,13,13,€4.3M
3153,219626,J. Gómez,24,https://cdn.sofifa.org/players/4/19/219626.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,78,Club Atlético Lanús,https://cdn.sofifa.org/teams/2/light/110395.png,€4.5M,€12K,1907,Right,1,4,3,High/ Medium,Lean,No,RB,4,"Aug 24, 2017",,2021,5'8,139lbs,63+2,63+2,63+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,69+2,66+2,66+2,66+2,69+2,72+2,68+2,68+2,68+2,72+2,72+2,67+2,67+2,67+2,72+2,65,52,55,71,35,70,59,35,64,67,91,92,85,70,87,68,86,78,58,60,68,74,60,56,45,65,68,67,70,13,11,13,7,7,€7M
3154,156650,Y. Gouffran,32,https://cdn.sofifa.org/players/4/19/156650.png,France,https://cdn.sofifa.org/flags/18.png,73,73,Göztepe SK,https://cdn.sofifa.org/teams/2/light/101026.png,€3.1M,€20K,1946,Right,2,3,3,Medium/ Medium,Normal,Yes,LM,10,"Jul 17, 2017",,2019,5'9,168lbs,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,72+2,72+2,72+2,71+2,69+2,69+2,69+2,71+2,61+2,61+2,61+2,61+2,61+2,60+2,58+2,58+2,58+2,60+2,66,69,75,72,76,71,67,49,69,75,76,71,79,76,76,77,74,69,75,66,56,41,71,71,77,78,51,53,42,16,8,13,9,10,€6.2M
3155,223978,Manu García,20,https://cdn.sofifa.org/players/4/19/223978.png,Spain,https://cdn.sofifa.org/flags/45.png,73,84,Toulouse Football Club,https://cdn.sofifa.org/teams/2/light/1809.png,€7M,€55K,1782,Right,1,4,4,Medium/ Medium,Lean,No,CAM,22,,Manchester City,"Jun 30, 2019",5'7,143lbs,60+2,60+2,60+2,71+2,68+2,68+2,68+2,71+2,71+2,71+2,71+2,72+2,68+2,68+2,68+2,72+2,60+2,55+2,55+2,55+2,60+2,56+2,44+2,44+2,44+2,56+2,70,54,35,70,66,87,79,67,65,81,77,70,88,65,90,55,46,75,41,59,44,38,54,75,49,75,24,49,44,15,14,12,12,12,
3156,189930,I. Köybaşı,28,https://cdn.sofifa.org/players/4/19/189930.png,Turkey,https://cdn.sofifa.org/flags/48.png,73,73,Fenerbahçe SK,https://cdn.sofifa.org/teams/2/light/326.png,€3.2M,€43K,1994,Left,2,2,3,Medium/ Medium,Normal,No,LB,6,"Jul 13, 2016",,2019,5'10,154lbs,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,70+2,70+2,70+2,72+2,70+2,70+2,70+2,72+2,72+2,70+2,70+2,70+2,72+2,71+2,67+2,67+2,67+2,71+2,74,57,60,73,60,73,76,70,70,74,78,82,79,68,77,78,69,80,62,72,72,71,73,62,35,66,59,71,70,6,13,15,8,7,€6M
3157,192490,Juan Villar,30,https://cdn.sofifa.org/players/4/19/192490.png,Spain,https://cdn.sofifa.org/flags/45.png,73,73,CA Osasuna,https://cdn.sofifa.org/teams/2/light/479.png,€3.8M,€9K,1920,Right,1,4,3,High/ Low,Lean,No,RM,18,"Jul 27, 2018",,2021,6'0,159lbs,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,71+2,63+2,63+2,63+2,71+2,58+2,54+2,54+2,54+2,58+2,55+2,51+2,51+2,51+2,55+2,67,72,63,66,70,71,77,73,57,70,87,91,90,71,68,73,89,75,66,63,69,35,72,69,68,67,55,26,29,6,6,7,7,12,€6M
3158,226539,Y. Namli,24,https://cdn.sofifa.org/players/4/19/226539.png,Denmark,https://cdn.sofifa.org/flags/13.png,73,76,PEC Zwolle,https://cdn.sofifa.org/teams/2/light/1914.png,€5M,€8K,1811,Left,1,3,4,Medium/ Medium,Normal,No,RM,21,"Jul 1, 2017",,2020,5'11,139lbs,64+2,64+2,64+2,71+2,69+2,69+2,69+2,71+2,71+2,71+2,71+2,71+2,68+2,68+2,68+2,71+2,61+2,59+2,59+2,59+2,61+2,58+2,49+2,49+2,49+2,58+2,64,59,44,68,63,78,68,70,66,79,78,77,89,65,62,65,43,76,55,54,42,56,66,76,64,73,41,43,40,11,9,15,16,9,€7.6M
3159,237291,G. Blanco,26,https://cdn.sofifa.org/players/4/19/237291.png,Argentina,https://cdn.sofifa.org/flags/52.png,73,74,Málaga CF,https://cdn.sofifa.org/teams/2/light/573.png,€4.8M,€10K,1567,Right,1,3,2,High/ Medium,Normal,No,LS,9,"Jan 31, 2017",,2020,6'3,194lbs,72+2,72+2,72+2,63+2,67+2,67+2,67+2,63+2,63+2,63+2,63+2,60+2,54+2,54+2,54+2,60+2,45+2,43+2,43+2,43+2,45+2,43+2,44+2,44+2,44+2,43+2,29,77,80,67,54,63,30,39,22,60,69,67,53,69,45,72,60,64,82,70,48,25,81,49,66,62,29,24,17,8,11,14,13,10,€8M
3160,176619,A. Ramos,32,https://cdn.sofifa.org/players/4/19/176619.png,Colombia,https://cdn.sofifa.org/flags/56.png,73,73,Granada CF,https://cdn.sofifa.org/teams/2/light/110832.png,€3.2M,€10K,1878,Right,2,3,3,Medium/ Medium,Lean,No,ST,20,,Chongqing Dangdai Lifan FC SWM Team,"Jun 30, 2019",6'1,172lbs,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,68+2,68+2,68+2,69+2,63+2,63+2,63+2,69+2,58+2,55+2,55+2,55+2,58+2,56+2,55+2,55+2,55+2,56+2,68,71,78,65,68,68,67,48,55,69,73,80,74,72,68,70,91,72,73,62,58,43,73,65,72,78,58,33,28,9,14,13,14,6,
3161,181483,M. Jedinák,33,https://cdn.sofifa.org/players/4/19/181483.png,Australia,https://cdn.sofifa.org/flags/195.png,73,73,Aston Villa,https://cdn.sofifa.org/teams/2/light/2.png,€1.6M,€15K,1925,Right,1,3,2,Medium/ High,Normal,Yes,CDM,15,"Aug 17, 2016",,2019,6'2,172lbs,64+2,64+2,64+2,60+2,62+2,62+2,62+2,60+2,62+2,62+2,62+2,60+2,66+2,66+2,66+2,60+2,66+2,71+2,71+2,71+2,66+2,67+2,73+2,73+2,73+2,67+2,59,59,71,67,63,55,59,75,65,69,47,51,47,72,63,78,57,67,84,71,81,78,52,67,88,73,75,73,67,13,7,15,15,15,€3.1M
3162,186347,M. Rybus,28,https://cdn.sofifa.org/players/4/19/186347.png,Poland,https://cdn.sofifa.org/flags/37.png,73,73,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,€3.2M,€1K,2052,Left,2,3,3,Medium/ Medium,Stocky,No,LB,31,"Jul 20, 2017",,2020,5'8,165lbs,68+2,68+2,68+2,71+2,70+2,70+2,70+2,71+2,71+2,71+2,71+2,72+2,70+2,70+2,70+2,72+2,72+2,70+2,70+2,70+2,72+2,71+2,68+2,68+2,68+2,71+2,74,66,52,75,65,75,77,76,65,70,78,76,76,70,79,75,74,77,60,71,74,70,66,69,67,64,74,73,67,14,6,13,16,12,€6.6M
