,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
7410,215240,M. Fissore,27,https://cdn.sofifa.org/players/4/19/215240.png,Argentina,https://cdn.sofifa.org/flags/52.png,68,69,San Martín de San Juan,https://cdn.sofifa.org/teams/2/light/111713.png,€850K,€6K,1753,Right,1,3,3,Medium/ Medium,Normal,No,CDM,8,"Jul 1, 2015",,2019,5'5,139lbs,56+2,56+2,56+2,61+2,61+2,61+2,61+2,61+2,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2,65+2,67+2,67+2,67+2,65+2,64+2,60+2,60+2,60+2,64+2,45,43,32,68,46,68,41,45,73,73,59,65,91,75,87,66,77,77,30,47,73,73,61,48,46,50,66,63,60,8,12,12,8,15,€1.3M
7411,165064,J. Promes,34,https://cdn.sofifa.org/players/4/19/165064.png,Netherlands,https://cdn.sofifa.org/flags/34.png,68,68,VVV-Venlo,https://cdn.sofifa.org/teams/2/light/100651.png,€270K,€3K,1649,Right,1,3,2,Medium/ High,Normal,No,LCB,3,"Jul 8, 2013",,2019,6'1,198lbs,54+2,54+2,54+2,50+2,51+2,51+2,51+2,50+2,52+2,52+2,52+2,52+2,56+2,56+2,56+2,52+2,57+2,62+2,62+2,62+2,57+2,59+2,66+2,66+2,66+2,59+2,50,44,72,64,38,50,42,61,60,57,50,45,38,56,62,65,69,51,88,39,62,63,38,58,58,64,66,66,65,11,14,15,16,16,€392K
7412,237000,R. Cannon,20,https://cdn.sofifa.org/players/4/19/237000.png,United States,https://cdn.sofifa.org/flags/95.png,68,80,FC Dallas,https://cdn.sofifa.org/teams/2/light/695.png,€1.4M,€2K,1695,Right,1,3,3,High/ High,Normal,No,RB,2,"Dec 22, 2016",,2018,5'11,165lbs,54+2,54+2,54+2,60+2,58+2,58+2,58+2,60+2,59+2,59+2,59+2,63+2,60+2,60+2,60+2,63+2,67+2,64+2,64+2,64+2,67+2,67+2,64+2,64+2,64+2,67+2,57,28,55,63,31,66,58,21,59,63,85,86,79,61,70,48,72,82,60,30,64,63,59,55,33,59,65,69,66,6,14,10,6,11,€2.4M
7413,239048,H. Akbunar,24,https://cdn.sofifa.org/players/4/19/239048.png,Turkey,https://cdn.sofifa.org/flags/48.png,68,71,Göztepe SK,https://cdn.sofifa.org/teams/2/light/101026.png,€1.1M,€8K,1610,Left,1,3,3,High/ Low,Lean,No,RM,7,"Jun 17, 2017",,2019,5'6,134lbs,60+2,60+2,60+2,67+2,65+2,65+2,65+2,67+2,65+2,65+2,65+2,67+2,60+2,60+2,60+2,67+2,54+2,48+2,48+2,48+2,54+2,51+2,40+2,40+2,40+2,51+2,67,62,37,61,46,71,54,58,60,68,81,81,75,63,72,59,38,59,30,45,52,33,66,67,50,55,35,29,39,12,5,14,8,13,€2.4M
7414,241096,S. Tonali,18,https://cdn.sofifa.org/players/4/19/241096.png,Italy,https://cdn.sofifa.org/flags/27.png,68,89,Brescia,https://cdn.sofifa.org/teams/2/light/190.png,€1.8M,€1K,1824,Right,1,4,3,Medium/ Medium,Normal,No,CDM,4,"Jul 1, 2017",,2021,5'11,154lbs,60+2,60+2,60+2,64+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,66+2,67+2,67+2,67+2,66+2,65+2,66+2,66+2,66+2,65+2,65+2,64+2,64+2,64+2,65+2,66,44,62,72,47,69,61,63,72,71,69,68,61,64,73,67,61,70,71,57,66,61,52,69,58,69,62,64,60,13,9,8,7,7,€4.7M
7415,190408,M. Reginiussen,30,https://cdn.sofifa.org/players/4/19/190408.png,Norway,https://cdn.sofifa.org/flags/36.png,68,68,Ranheim Fotball,https://cdn.sofifa.org/teams/2/light/112200.png,€825K,€2K,1863,Right,1,3,3,High/ Medium,Normal,No,LCM,7,"Mar 1, 2012",,2019,5'9,154lbs,67+2,67+2,67+2,66+2,67+2,67+2,67+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,66+2,64+2,64+2,64+2,64+2,64+2,64+2,62+2,62+2,62+2,64+2,55,66,68,67,63,63,54,56,63,66,70,72,74,68,80,70,53,80,60,68,68,64,69,67,52,67,54,64,55,13,11,8,13,9,€1M
7416,204489,S. Elbers,26,https://cdn.sofifa.org/players/4/19/204489.png,Netherlands,https://cdn.sofifa.org/flags/34.png,68,69,PEC Zwolle,https://cdn.sofifa.org/teams/2/light/1914.png,€1.1M,€5K,1678,Left,1,4,3,High/ Medium,Normal,No,RM,25,"Aug 14, 2018",,2020,5'8,146lbs,64+2,64+2,64+2,68+2,67+2,67+2,67+2,68+2,65+2,65+2,65+2,67+2,59+2,59+2,59+2,67+2,53+2,49+2,49+2,49+2,53+2,50+2,43+2,43+2,43+2,50+2,62,68,44,62,49,74,51,55,53,70,82,82,74,63,75,65,61,69,49,67,59,30,64,53,46,67,44,29,24,11,6,13,11,13,€1.6M
7417,212169,J. Michel,26,https://cdn.sofifa.org/players/4/19/212169.png,France,https://cdn.sofifa.org/flags/18.png,68,70,Sporting Lokeren,https://cdn.sofifa.org/teams/2/light/2007.png,€1.1M,€6K,1801,Left,1,3,3,Medium/ Medium,Lean,No,CM,8,"Sep 1, 2017",,2020,5'10,143lbs,59+2,59+2,59+2,62+2,61+2,61+2,61+2,62+2,64+2,64+2,64+2,63+2,67+2,67+2,67+2,63+2,61+2,64+2,64+2,64+2,61+2,59+2,57+2,57+2,57+2,59+2,71,51,56,71,66,65,73,71,73,70,47,38,70,65,70,69,42,67,56,71,58,66,57,67,66,73,53,56,54,13,9,14,14,12,€1.7M
7418,216265,U. Ikpeazu,23,https://cdn.sofifa.org/players/4/19/216265.png,England,https://cdn.sofifa.org/flags/14.png,68,74,Heart of Midlothian,https://cdn.sofifa.org/teams/2/light/80.png,€1.2M,€4K,1602,Right,1,2,3,High/ Low,Stocky,No,ST,19,"Jul 1, 2018",,2023,6'3,172lbs,67+2,67+2,67+2,60+2,64+2,64+2,64+2,60+2,62+2,62+2,62+2,60+2,56+2,56+2,56+2,60+2,43+2,46+2,46+2,46+2,43+2,41+2,44+2,44+2,44+2,41+2,32,68,58,54,59,66,36,31,50,73,63,69,58,54,61,85,66,68,94,47,73,22,65,64,68,64,23,24,19,13,8,7,16,8,€2.4M
7419,237257,J. Yueill,21,https://cdn.sofifa.org/players/4/19/237257.png,United States,https://cdn.sofifa.org/flags/95.png,68,76,San Jose Earthquakes,https://cdn.sofifa.org/teams/2/light/111928.png,€1.3M,€3K,1798,Right,1,3,3,Medium/ Medium,Normal,No,LCM,14,"Jan 13, 2017",,2018,5'10,165lbs,63+2,63+2,63+2,65+2,66+2,66+2,66+2,65+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,67+2,63+2,63+2,63+2,63+2,63+2,60+2,57+2,57+2,57+2,60+2,58,53,51,73,53,70,69,65,69,73,61,66,67,73,65,67,50,77,59,51,64,58,68,63,61,76,66,45,46,11,13,14,8,11,€2.2M
7420,243401,André Vidigal,19,https://cdn.sofifa.org/players/4/19/243401.png,Portugal,https://cdn.sofifa.org/flags/38.png,68,78,Fortuna Sittard,https://cdn.sofifa.org/teams/2/light/634.png,€1.4M,€2K,1637,Left,1,3,4,Medium/ Medium,Lean,No,LW,7,"Jan 1, 2018",,2022,5'9,148lbs,62+2,62+2,62+2,68+2,66+2,66+2,66+2,68+2,66+2,66+2,66+2,68+2,60+2,60+2,60+2,68+2,51+2,48+2,48+2,48+2,51+2,47+2,38+2,38+2,38+2,47+2,67,57,41,64,62,69,65,34,61,75,86,79,75,67,78,65,52,63,50,54,59,23,62,61,44,56,31,23,17,7,13,10,10,13,€2.3M
7421,184777,E. Herrera,29,https://cdn.sofifa.org/players/4/19/184777.png,Mexico,https://cdn.sofifa.org/flags/83.png,68,68,Santos Laguna,https://cdn.sofifa.org/teams/2/light/110144.png,€900K,€22K,1666,Right,1,3,2,Medium/ Low,Normal,Yes,ST,11,,Rangers FC,"May 31, 2019",6'2,190lbs,66+2,66+2,66+2,60+2,64+2,64+2,64+2,60+2,62+2,62+2,62+2,60+2,61+2,61+2,61+2,60+2,50+2,53+2,53+2,53+2,50+2,47+2,50+2,50+2,50+2,47+2,51,66,73,68,64,59,60,51,51,66,39,54,47,68,33,75,69,72,85,62,72,42,69,65,68,66,25,34,24,10,6,12,15,11,
