,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
294,184200,M. Arnautović,29,https://cdn.sofifa.org/players/4/19/184200.png,Austria,https://cdn.sofifa.org/flags/4.png,82,82,West Ham United,https://cdn.sofifa.org/teams/2/light/19.png,€22M,€120K,2106,Right,3,4,4,High/ Medium,Normal,Yes,LS,7,"Jul 23, 2017",,2022,6'4,183lbs,80+3,80+3,80+3,80+3,80+3,80+3,80+3,80+3,79+3,79+3,79+3,80+3,75+3,75+3,75+3,80+3,66+3,65+3,65+3,65+3,66+3,63+3,60+3,60+3,60+3,63+3,80,78,74,78,79,84,79,72,74,85,79,83,70,78,66,84,67,78,84,75,84,44,83,77,77,81,43,48,39,14,15,10,10,15,€41.8M
295,184144,N. Gaitán,30,https://cdn.sofifa.org/players/4/19/184144.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,€21M,€22K,2010,Left,3,2,4,Medium/ Medium,Lean,Yes,CAM,9,"Feb 27, 2018",,2021,5'8,146lbs,73+3,73+3,73+3,80+3,79+3,79+3,79+3,80+3,80+3,80+3,80+3,80+3,75+3,75+3,75+3,80+3,64+3,60+3,60+3,60+3,64+3,60+3,51+3,51+3,51+3,60+3,80,71,54,81,81,84,88,72,75,83,84,79,87,82,81,72,81,69,46,73,57,40,77,82,71,80,35,42,43,8,11,9,7,5,€45.2M
296,183711,J. Henderson,28,https://cdn.sofifa.org/players/4/19/183711.png,England,https://cdn.sofifa.org/flags/14.png,82,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€18M,€125K,2163,Right,2,3,3,Medium/ High,Normal,Yes,RCM,8,"Jun 9, 2011",,2020,6'0,176lbs,72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,77+2,77+2,77+2,77+2,80+2,80+2,80+2,77+2,79+2,80+2,80+2,80+2,79+2,78+2,76+2,76+2,76+2,78+2,81,67,65,84,72,73,80,74,84,80,67,66,70,80,70,77,79,91,72,71,77,80,75,83,64,78,77,79,76,7,13,7,9,13,€34.2M
297,183574,M. Kruse,30,https://cdn.sofifa.org/players/4/19/183574.png,Germany,https://cdn.sofifa.org/flags/21.png,82,82,SV Werder Bremen,https://cdn.sofifa.org/teams/2/light/38.png,€21.5M,€45K,2063,Left,2,4,4,High/ Medium,Normal,Yes,ST,10,"Aug 2, 2016",,2019,5'11,168lbs,79+2,79+2,79+2,80+2,81+2,81+2,81+2,80+2,82+2,82+2,82+2,80+2,78+2,78+2,78+2,80+2,64+2,64+2,64+2,64+2,64+2,60+2,56+2,56+2,56+2,60+2,81,83,63,84,80,82,80,69,80,85,69,67,74,85,76,81,65,71,72,79,63,41,85,83,90,86,57,38,34,12,7,5,13,9,€36.6M
298,183498,M. Parolo,33,https://cdn.sofifa.org/players/4/19/183498.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Lazio,https://cdn.sofifa.org/teams/2/light/46.png,€9M,€59K,2151,Right,2,4,3,High/ High,Lean,No,RDM,16,"Jul 1, 2014",,2020,6'0,165lbs,77+2,77+2,77+2,75+2,77+2,77+2,77+2,75+2,77+2,77+2,77+2,76+2,80+2,80+2,80+2,76+2,78+2,80+2,80+2,80+2,78+2,78+2,78+2,78+2,78+2,78+2,70,70,75,80,76,75,67,55,83,79,68,69,67,82,71,87,77,88,77,86,80,80,82,78,45,78,78,80,82,13,9,6,7,9,€15.3M
299,183376,L. Fejsa,29,https://cdn.sofifa.org/players/4/19/183376.png,Serbia,https://cdn.sofifa.org/flags/51.png,82,82,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€17M,€18K,1945,Right,2,3,2,Low/ High,Normal,No,CDM,5,"Aug 24, 2013",,2021,6'0,176lbs,63+2,63+2,63+2,62+2,64+2,64+2,64+2,62+2,65+2,65+2,65+2,65+2,72+2,72+2,72+2,65+2,74+2,79+2,79+2,79+2,74+2,74+2,79+2,79+2,79+2,74+2,50,49,73,78,53,68,43,57,74,72,52,55,57,78,58,73,73,90,78,62,91,85,50,63,56,75,82,84,77,14,12,13,11,14,€34M
300,183280,A. Rami,32,https://cdn.sofifa.org/players/4/19/183280.png,France,https://cdn.sofifa.org/flags/18.png,82,82,Olympique de Marseille,https://cdn.sofifa.org/teams/2/light/219.png,€12.5M,€57K,1793,Right,3,3,2,High/ High,Normal,Yes,RCB,23,"Jul 13, 2017",,2021,6'3,198lbs,59+3,59+3,59+3,53+3,55+3,55+3,55+3,53+3,56+3,56+3,56+3,56+3,63+3,63+3,63+3,56+3,70+3,75+3,75+3,75+3,70+3,72+3,80+3,80+3,80+3,72+3,36,45,77,66,45,56,43,55,68,68,52,67,54,75,54,77,76,84,91,58,83,83,24,44,48,77,81,83,79,5,3,5,5,3,€23.8M
301,181786,V. Ćorluka,32,https://cdn.sofifa.org/players/4/19/181786.png,Croatia,https://cdn.sofifa.org/flags/10.png,82,82,Lokomotiv Moscow,https://cdn.sofifa.org/teams/2/light/100765.png,€12.5M,€1K,1909,Right,3,3,3,High/ Medium,Normal,No,LCB,14,"Jun 27, 2012",,2020,6'4,185lbs,61+3,61+3,61+3,61+3,61+3,61+3,61+3,61+3,62+3,62+3,62+3,64+3,68+3,68+3,68+3,64+3,74+3,76+3,76+3,76+3,74+3,75+3,79+3,79+3,79+3,75+3,68,44,83,70,38,65,69,60,72,73,49,65,57,77,46,64,81,80,86,50,81,77,45,60,49,78,79,83,82,15,9,12,14,6,€26.3M
302,181291,G. Wijnaldum,27,https://cdn.sofifa.org/players/4/19/181291.png,Netherlands,https://cdn.sofifa.org/flags/34.png,82,82,Liverpool,https://cdn.sofifa.org/teams/2/light/9.png,€23M,€130K,2175,Right,3,3,4,High/ High,Lean,Yes,CAM,8,"Jul 22, 2016",,2021,5'9,152lbs,76+3,76+3,76+3,78+3,79+3,79+3,79+3,78+3,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,76+3,77+3,77+3,77+3,76+3,75+3,73+3,73+3,73+3,75+3,67,70,72,84,73,84,76,70,76,84,77,76,80,82,81,76,80,85,72,71,64,76,79,78,74,82,74,75,65,16,6,14,12,6,€43.7M
303,179847,F. Fazio,31,https://cdn.sofifa.org/players/4/19/179847.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€15M,€73K,1633,Right,3,2,2,Medium/ Medium,Normal,Yes,LCB,20,"Jul 15, 2017",,2020,6'5,187lbs,56+3,56+3,56+3,50+3,53+3,53+3,53+3,50+3,52+3,52+3,52+3,54+3,61+3,61+3,61+3,54+3,69+3,76+3,76+3,76+3,69+3,71+3,81+3,81+3,81+3,71+3,44,41,89,64,35,48,46,37,62,72,36,43,29,84,32,63,41,74,91,26,84,85,32,47,26,86,85,85,78,8,9,12,11,14,€25.5M
304,178509,O. Giroud,31,https://cdn.sofifa.org/players/4/19/178509.png,France,https://cdn.sofifa.org/flags/18.png,82,82,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€20M,€140K,1927,Left,3,3,3,Medium/ Medium,Normal,Yes,ST,9,"Jan 31, 2018",,2019,6'4,203lbs,79+3,79+3,79+3,72+3,76+3,76+3,76+3,72+3,74+3,74+3,74+3,71+3,71+3,71+3,71+3,71+3,55+3,59+3,59+3,59+3,55+3,52+3,56+3,56+3,56+3,52+3,64,83,90,79,82,70,70,65,58,83,43,50,57,83,54,85,84,62,88,74,76,42,83,76,83,78,37,37,20,12,15,11,6,5,€37M
305,173521,Marcano,31,https://cdn.sofifa.org/players/4/19/173521.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Roma,https://cdn.sofifa.org/teams/2/light/52.png,€15M,€73K,1827,Left,3,3,2,Medium/ Medium,Lean,No,CB,15,"Jul 1, 2018",,2021,6'2,170lbs,58+3,58+3,58+3,56+3,57+3,57+3,57+3,56+3,58+3,58+3,58+3,59+3,64+3,64+3,64+3,59+3,73+3,76+3,76+3,76+3,73+3,75+3,81+3,81+3,81+3,75+3,49,43,83,76,34,54,39,37,67,67,67,69,58,78,56,65,91,78,77,42,82,82,30,48,45,72,85,84,80,8,16,7,14,16,€25.5M
306,171897,A. Guardado,31,https://cdn.sofifa.org/players/4/19/171897.png,Mexico,https://cdn.sofifa.org/flags/83.png,82,82,Real Betis,https://cdn.sofifa.org/teams/2/light/449.png,€19M,€35K,2146,Left,3,2,4,Medium/ Medium,Lean,Yes,CM,18,"Jul 7, 2017",,2020,5'7,148lbs,70+3,70+3,70+3,76+3,76+3,76+3,76+3,76+3,78+3,78+3,78+3,78+3,80+3,80+3,80+3,78+3,77+3,78+3,78+3,78+3,77+3,75+3,71+3,71+3,71+3,75+3,73,60,55,85,69,80,78,81,83,84,74,73,81,82,88,74,74,84,57,72,72,73,70,83,70,76,75,75,73,7,10,10,11,10,€39.9M
307,170481,E. Garay,31,https://cdn.sofifa.org/players/4/19/170481.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Valencia CF,https://cdn.sofifa.org/teams/2/light/461.png,€15M,€44K,1896,Right,3,3,2,Medium/ Medium,Normal,Yes,RCB,24,"Aug 31, 2016",,2020,6'2,198lbs,63+3,63+3,63+3,59+3,60+3,60+3,60+3,59+3,61+3,61+3,61+3,60+3,68+3,68+3,68+3,60+3,69+3,76+3,76+3,76+3,69+3,70+3,79+3,79+3,79+3,70+3,62,58,80,69,49,60,55,74,72,73,34,36,54,76,34,80,76,62,88,64,77,83,42,63,69,78,82,83,81,14,6,13,13,14,€31.5M
308,168530,Jardel,32,https://cdn.sofifa.org/players/4/19/168530.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,SL Benfica,https://cdn.sofifa.org/teams/2/light/234.png,€12.5M,€17K,1687,Right,2,2,2,Medium/ High,Normal,No,LCB,33,"Jan 1, 2011",,2021,6'4,192lbs,55+2,55+2,55+2,51+2,53+2,53+2,53+2,51+2,53+2,53+2,53+2,54+2,59+2,59+2,59+2,54+2,69+2,73+2,73+2,73+2,69+2,71+2,81+2,81+2,81+2,71+2,46,38,85,68,27,52,30,35,53,60,50,63,35,77,34,58,77,68,89,37,83,82,30,49,57,71,85,84,78,7,16,11,16,7,€25M
309,168435,S. Sirigu,31,https://cdn.sofifa.org/players/4/19/168435.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Torino,https://cdn.sofifa.org/teams/2/light/54.png,€13.5M,€45K,1213,Right,3,2,1,Medium/ Medium,Normal,Yes,GK,1,"Jun 27, 2017",,2022,6'4,176lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,11,23,12,15,11,11,28,18,50,51,52,75,55,20,68,34,66,14,34,20,10,55,19,62,14,11,13,84,76,76,83,81,€23M
310,168354,E. Viviano,32,https://cdn.sofifa.org/players/4/19/168354.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Sporting CP,https://cdn.sofifa.org/teams/2/light/237.png,€12.5M,€15K,1169,Left,2,2,1,Medium/ Medium,Stocky,No,GK,1,"Jul 1, 2018",,2020,6'5,198lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,13,36,13,18,14,16,37,22,30,33,35,74,32,21,66,29,58,18,18,10,10,60,21,64,27,10,12,83,84,76,81,83,€25M
311,165229,L. Koscielny,32,https://cdn.sofifa.org/players/4/19/165229.png,France,https://cdn.sofifa.org/flags/18.png,82,82,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€12.5M,€115K,1807,Right,3,3,2,Medium/ High,Lean,Yes,CB,6,"Jul 7, 2010",,2020,6'1,165lbs,57+3,57+3,57+3,58+3,58+3,58+3,58+3,58+3,60+3,60+3,60+3,60+3,65+3,65+3,65+3,60+3,71+3,75+3,75+3,75+3,71+3,74+3,80+3,80+3,80+3,74+3,52,32,80,76,35,62,22,49,69,66,64,66,65,76,61,54,78,62,75,47,86,84,41,56,51,75,80,84,83,13,11,9,11,7,€23.8M
312,163489,A. Consigli,31,https://cdn.sofifa.org/players/4/19/163489.png,Italy,https://cdn.sofifa.org/flags/27.png,82,82,Sassuolo,https://cdn.sofifa.org/teams/2/light/111974.png,€13.5M,€52K,1180,Right,2,3,1,Medium/ Medium,Lean,No,GK,47,"Sep 1, 2014",,2022,6'2,181lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,10,31,19,10,15,15,27,23,48,34,57,75,40,24,80,31,51,19,11,15,10,46,21,63,10,17,19,82,83,72,82,83,€23M
313,158963,L. Biglia,32,https://cdn.sofifa.org/players/4/19/158963.png,Argentina,https://cdn.sofifa.org/flags/52.png,82,82,Milan,https://cdn.sofifa.org/teams/2/light/47.png,€12.5M,€98K,2104,Right,3,4,3,Medium/ High,Normal,No,CDM,21,"Jul 17, 2017",,2020,5'10,139lbs,66+3,66+3,66+3,72+3,71+3,71+3,71+3,72+3,75+3,75+3,75+3,74+3,78+3,78+3,78+3,74+3,77+3,80+3,80+3,80+3,77+3,76+3,75+3,75+3,75+3,76+3,74,50,54,86,78,80,71,76,82,84,65,65,76,80,78,77,62,75,65,75,83,82,50,80,72,80,80,78,74,14,12,7,12,7,€21.3M
314,146530,Dani Alves,35,https://cdn.sofifa.org/players/4/19/146530.png,Brazil,https://cdn.sofifa.org/flags/54.png,82,82,Paris Saint-Germain,https://cdn.sofifa.org/teams/2/light/73.png,€4.8M,€62K,2197,Right,4,3,4,High/ Low,Normal,Yes,RB,13,"Jul 12, 2017",,2019,5'8,150lbs,74+3,74+3,74+3,79+3,78+3,78+3,78+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,79+3,78+3,78+3,78+3,79+3,79+3,75+3,75+3,75+3,79+3,85,61,72,81,68,84,80,74,79,86,77,79,84,77,87,86,80,74,55,78,78,79,74,78,70,80,72,79,82,5,11,9,6,7,€8.9M
315,113422,David Villa,36,https://cdn.sofifa.org/players/4/19/113422.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,New York City FC,https://cdn.sofifa.org/teams/2/light/112828.png,€8M,€12K,1993,Right,3,5,4,High/ Low,Normal,Yes,ST,7,"Jul 1, 2014",,2018,5'9,152lbs,79+3,79+3,79+3,79+3,80+3,80+3,80+3,79+3,79+3,79+3,79+3,77+3,72+3,72+3,72+3,77+3,58+3,56+3,56+3,56+3,58+3,55+3,49+3,49+3,49+3,55+3,71,86,67,76,79,83,83,80,67,85,72,67,71,83,73,81,67,70,66,79,67,29,86,75,88,83,30,28,38,8,9,9,11,9,€12M
316,106231,Aduriz,37,https://cdn.sofifa.org/players/4/19/106231.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,Athletic Club de Bilbao,https://cdn.sofifa.org/teams/2/light/448.png,€8M,€29K,1973,Right,3,3,3,High/ Medium,Normal,Yes,ST,20,"Jul 1, 2012",,2019,6'0,172lbs,81+3,81+3,81+3,74+3,78+3,78+3,78+3,74+3,75+3,75+3,75+3,72+3,69+3,69+3,69+3,72+3,58+3,59+3,59+3,59+3,58+3,57+3,61+3,61+3,61+3,57+3,54,83,92,72,80,76,61,54,52,82,64,66,50,85,55,82,90,60,82,78,82,23,87,73,82,87,58,44,49,14,10,9,15,9,€16.8M
317,48940,P. Čech,36,https://cdn.sofifa.org/players/4/19/48940.png,Czech Republic,https://cdn.sofifa.org/flags/12.png,82,82,Arsenal,https://cdn.sofifa.org/teams/2/light/1.png,€3M,€60K,1166,Left,4,3,1,Medium/ Medium,Normal,Yes,GK,1,"Jun 29, 2015",,2019,6'5,198lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,19,35,17,12,13,19,33,22,35,38,46,77,34,21,50,32,63,11,17,23,13,53,23,63,12,13,12,78,82,70,83,79,€5.7M
318,5479,Casillas,37,https://cdn.sofifa.org/players/4/19/5479.png,Spain,https://cdn.sofifa.org/flags/45.png,82,82,FC Porto,https://cdn.sofifa.org/teams/2/light/236.png,€1.5M,€10K,1308,Left,4,2,1,Medium/ Medium,Normal,Yes,GK,1,"Jul 12, 2015",,2019,6'1,185lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,25,21,14,25,25,13,22,23,59,57,62,77,46,28,77,43,70,13,23,22,16,65,24,70,24,11,13,87,74,58,82,84,€3M
319,231677,M. Rashford,20,https://cdn.sofifa.org/players/4/19/231677.png,England,https://cdn.sofifa.org/flags/14.png,81,89,Manchester United,https://cdn.sofifa.org/teams/2/light/11.png,€27M,€110K,2062,Right,2,4,4,High/ Medium,Lean,Yes,LW,11,"Jul 1, 2014",,2020,6'1,154lbs,79+2,79+2,79+2,80+2,80+2,80+2,80+2,80+2,78+2,78+2,78+2,79+2,72+2,72+2,72+2,79+2,63+2,59+2,59+2,59+2,63+2,60+2,53+2,53+2,53+2,60+2,75,78,71,75,72,83,77,78,65,80,90,93,88,79,77,87,68,79,71,77,70,42,81,74,74,73,32,40,33,11,6,15,7,14,€55.4M
320,230271,Laure Santeiro,30,https://cdn.sofifa.org/players/4/19/230271.png,Brazil,https://cdn.sofifa.org/flags/54.png,81,81,Fluminense,https://cdn.sofifa.org/teams/2/light/567.png,€17M,€40K,1853,Left,1,5,4,Medium/ Medium,Lean,No,CAM,8,"Jan 1, 2018",,2021,5'7,139lbs,72+2,72+2,72+2,79+2,78+2,78+2,78+2,79+2,80+2,80+2,80+2,79+2,73+2,73+2,73+2,79+2,57+2,53+2,53+2,53+2,57+2,51+2,38+2,38+2,38+2,51+2,73,72,44,79,67,82,56,75,80,82,86,78,89,80,88,67,44,67,48,75,41,31,82,80,74,77,29,13,23,9,7,8,14,10,€32.3M
321,229906,L. Bailey,20,https://cdn.sofifa.org/players/4/19/229906.png,Jamaica,https://cdn.sofifa.org/flags/82.png,81,89,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€26.5M,€54K,2011,Left,1,4,4,High/ Medium,Normal,No,LM,9,"Jan 31, 2017",,2023,5'10,174lbs,76+2,76+2,76+2,81+2,80+2,80+2,80+2,81+2,79+2,79+2,79+2,80+2,71+2,71+2,71+2,80+2,59+2,54+2,54+2,54+2,59+2,55+2,46+2,46+2,46+2,55+2,77,75,57,75,75,86,77,73,66,82,94,90,86,80,84,79,86,76,59,77,58,21,80,77,71,75,45,27,18,12,13,6,15,14,€50.4M
322,229237,M. Akanji,22,https://cdn.sofifa.org/players/4/19/229237.png,Switzerland,https://cdn.sofifa.org/flags/47.png,81,87,Borussia Dortmund,https://cdn.sofifa.org/teams/2/light/22.png,€21M,€49K,1868,Right,2,3,2,Medium/ High,Normal,No,LCB,5,"Jan 15, 2018",,2022,6'2,187lbs,60+2,60+2,60+2,63+2,62+2,62+2,62+2,63+2,65+2,65+2,65+2,66+2,70+2,70+2,70+2,66+2,75+2,78+2,78+2,78+2,75+2,76+2,80+2,80+2,80+2,76+2,51,36,75,78,40,67,42,27,76,75,72,86,69,81,66,58,78,76,84,45,75,79,33,66,40,76,82,84,80,10,9,13,6,9,€39.9M
323,228702,F. de Jong,21,https://cdn.sofifa.org/players/4/19/228702.png,Netherlands,https://cdn.sofifa.org/flags/34.png,81,89,Ajax,https://cdn.sofifa.org/teams/2/light/245.png,€26M,€19K,2064,Right,1,3,4,Medium/ Medium,Lean,No,LDM,7,"Aug 25, 2015",,2022,5'11,154lbs,69+2,69+2,69+2,76+2,75+2,75+2,75+2,76+2,79+2,79+2,79+2,78+2,80+2,80+2,80+2,78+2,77+2,78+2,78+2,78+2,77+2,75+2,72+2,72+2,72+2,75+2,75,52,64,87,64,86,74,61,82,88,74,76,84,83,78,68,76,74,69,55,62,78,63,85,45,86,69,73,70,7,13,10,10,9,€41.6M
